Optimizer,learning_rate,epoch,loss
Nadam,1.00e-03,70,977688
Nadam,1.00e-03,71,966458
Nadam,1.00e-03,72,953229
Nadam,1.00e-03,73,943102
Nadam,1.00e-03,74,931406
Nadam,1.00e-03,75,922267
Nadam,1.00e-03,76,911752
Nadam,1.00e-03,77,903258
Nadam,1.00e-03,78,893789
Nadam,1.00e-03,79,885360
Nadam,1.00e-03,80,876757
Nadam,1.00e-03,81,868633
Nadam,1.00e-03,82,860692
Nadam,1.00e-03,83,852946
Nadam,1.00e-03,84,845666
Nadam,1.00e-03,85,837730
Nadam,1.00e-03,86,831028
Nadam,1.00e-03,87,822901
Nadam,1.00e-03,88,816707
Nadam,1.00e-03,89,808480
Nadam,1.00e-03,90,802850
Nadam,1.00e-03,91,794519
Nadam,1.00e-03,92,789489
Nadam,1.00e-03,93,781002
Nadam,1.00e-03,94,776513
Nadam,1.00e-03,95,767894
Nadam,1.00e-03,96,763880
Nadam,1.00e-03,97,755075
Nadam,1.00e-03,98,751486
Nadam,1.00e-03,99,742497
Nadam,1.00e-03,100,739299
Nadam,5.00e-04,1,6660630
Nadam,5.00e-04,2,6654727
Nadam,5.00e-04,3,6648309
Nadam,5.00e-04,4,6640735
Nadam,5.00e-04,5,6631664
Nadam,5.00e-04,6,6620840
Nadam,5.00e-04,7,6608029
Nadam,5.00e-04,8,6593021
Nadam,5.00e-04,9,6575608
Nadam,5.00e-04,10,6555594
Nadam,5.00e-04,11,6532782
Nadam,5.00e-04,12,6506980
Nadam,5.00e-04,13,6478003
Nadam,5.00e-04,14,6445670
Nadam,5.00e-04,15,6409811
Nadam,5.00e-04,16,6370261
Nadam,5.00e-04,17,6326865
Nadam,5.00e-04,18,6279484
Nadam,5.00e-04,19,6227987
Nadam,5.00e-04,20,6172258
Nadam,5.00e-04,21,6112206
Nadam,5.00e-04,22,6047745
Nadam,5.00e-04,23,5978817
Nadam,5.00e-04,24,5905384
Nadam,5.00e-04,25,5827431
Nadam,5.00e-04,26,5744967
Nadam,5.00e-04,27,5658029
Nadam,5.00e-04,28,5566685
Nadam,5.00e-04,29,5471033
Nadam,5.00e-04,30,5371202
Nadam,5.00e-04,31,5267362
Nadam,5.00e-04,32,5159717
Nadam,5.00e-04,33,5048512
Nadam,5.00e-04,34,4934035
Nadam,5.00e-04,35,4816623
Nadam,5.00e-04,36,4696654
Nadam,5.00e-04,37,4574560
Nadam,5.00e-04,38,4450827
Nadam,5.00e-04,39,4325994
Nadam,5.00e-04,40,4200663
Nadam,5.00e-04,41,4075494
Nadam,5.00e-04,42,3951211
Nadam,5.00e-04,43,3828602
Nadam,5.00e-04,44,3708511
Nadam,5.00e-04,45,3591769
Nadam,5.00e-04,46,3479109
Nadam,5.00e-04,47,3371025
Nadam,5.00e-04,48,3267727
Nadam,5.00e-04,49,3169229
Nadam,5.00e-04,50,3075442
Nadam,5.00e-04,51,2986297
Nadam,5.00e-04,52,2901525
Nadam,5.00e-04,53,2820789
Nadam,5.00e-04,54,2743754
Nadam,5.00e-04,55,2670126
Nadam,5.00e-04,56,2599627
Nadam,5.00e-04,57,2532036
Nadam,5.00e-04,58,2467139
Nadam,5.00e-04,59,2404664
Nadam,5.00e-04,60,2344635
Nadam,5.00e-04,61,2286598
Nadam,5.00e-04,62,2230774
Nadam,5.00e-04,63,2176521
Nadam,5.00e-04,64,2124270
Nadam,5.00e-04,65,2072955
Nadam,5.00e-04,66,2023470
Nadam,5.00e-04,67,1974410
Nadam,5.00e-04,68,1927556
Nadam,5.00e-04,69,1881037
Nadam,5.00e-04,70,1836644
Nadam,5.00e-04,71,1791873
Nadam,5.00e-04,72,1749262
Nadam,5.00e-04,73,1706474
Nadam,5.00e-04,74,1665553
Nadam,5.00e-04,75,1624770
Nadam,5.00e-04,76,1585400
Nadam,5.00e-04,77,1546704
Nadam,5.00e-04,78,1508877
Nadam,5.00e-04,79,1472382
Nadam,5.00e-04,80,1436167
Nadam,5.00e-04,81,1401990
Nadam,5.00e-04,82,1367494
Nadam,5.00e-04,83,1335809
Nadam,5.00e-04,84,1302957
Nadam,5.00e-04,85,1273699
Nadam,5.00e-04,86,1242685
Nadam,5.00e-04,87,1215792
Nadam,5.00e-04,88,1186862
Nadam,5.00e-04,89,1162176
Nadam,5.00e-04,90,1135832
Nadam,5.00e-04,91,1113524
Nadam,5.00e-04,92,1089890
Nadam,5.00e-04,93,1069240
Nadam,5.00e-04,94,1047735
Nadam,5.00e-04,95,1027965
Nadam,5.00e-04,96,1008473
Nadam,5.00e-04,97,990047
Nadam,5.00e-04,98,973061
Nadam,5.00e-04,99,955581
Nadam,5.00e-04,100,940758
Nadam,1.00e-04,1,6660314
Nadam,1.00e-04,2,6659181
Nadam,1.00e-04,3,6658035
Nadam,1.00e-04,4,6656772
Nadam,1.00e-04,5,6655357
Nadam,1.00e-04,6,6653774
Nadam,1.00e-04,7,6652012
Nadam,1.00e-04,8,6650069
Nadam,1.00e-04,9,6647940
Nadam,1.00e-04,10,6645619
Nadam,1.00e-04,11,6643103
Nadam,1.00e-04,12,6640386
