Optimizer,learning_rate,epoch,loss
Ftrl,1.00e-02,6,4444604
Ftrl,1.00e-02,7,3801188
Ftrl,1.00e-02,8,3217173
Ftrl,1.00e-02,9,2746282
Ftrl,1.00e-02,10,2418968
Ftrl,1.00e-02,11,2412748
Ftrl,1.00e-02,12,2105744
Ftrl,1.00e-02,13,2196964
Ftrl,1.00e-02,14,1860064
Ftrl,1.00e-02,15,2053267
Ftrl,1.00e-02,16,1730552
Ftrl,1.00e-02,17,1904100
Ftrl,1.00e-02,18,1583220
Ftrl,1.00e-02,19,1709291
Ftrl,1.00e-02,20,1416300
Ftrl,1.00e-02,21,1748067
Ftrl,1.00e-02,22,1438899
Ftrl,1.00e-02,23,1729815
Ftrl,1.00e-02,24,1386981
Ftrl,1.00e-02,25,1602582
Ftrl,1.00e-02,26,1316955
Ftrl,1.00e-02,27,1640882
Ftrl,1.00e-02,28,1317323
Ftrl,1.00e-02,29,1622220
Ftrl,1.00e-02,30,1302393
Ftrl,1.00e-02,31,1630540
Ftrl,1.00e-02,32,1307801
Ftrl,1.00e-02,33,1586938
Ftrl,1.00e-02,34,1282754
Ftrl,1.00e-02,35,1527252
Ftrl,1.00e-02,36,1269310
Ftrl,1.00e-02,37,1562857
Ftrl,1.00e-02,38,1283537
Ftrl,1.00e-02,39,1559501
Ftrl,1.00e-02,40,1280204
Ftrl,1.00e-02,41,1523340
Ftrl,1.00e-02,42,1260709
Ftrl,1.00e-02,43,1529446
Ftrl,1.00e-02,44,1276816
Ftrl,1.00e-02,45,1513281
Ftrl,1.00e-02,46,1252727
Ftrl,1.00e-02,47,1517813
Ftrl,1.00e-02,48,1255878
Ftrl,1.00e-02,49,1492248
Ftrl,1.00e-02,50,1247576
Ftrl,1.00e-02,51,1485535
Ftrl,1.00e-02,52,1243651
Ftrl,1.00e-02,53,1494260
Ftrl,1.00e-02,54,1233256
Ftrl,1.00e-02,55,1483243
Ftrl,1.00e-02,56,1242748
Ftrl,1.00e-02,57,1475300
Ftrl,1.00e-02,58,1226135
Ftrl,1.00e-02,59,1477234
Ftrl,1.00e-02,60,1221600
